no,area,suicide,satisfaction,loneliness,job_value,society_safety,self_control,korean_pride,help_weak,family_talk,family_belief,personal_economy,health,sex,age
6533,경북,2,3,1,5,1,5,3,3,3,4,5,3,여자,30대
6534,경북,1,6,2,8,5,8,4,3,4,4,4,3,여자,50대
6535,경북,3,7,3,6,6,7,2,3,2,3,4,4,남자,19~29세
6536,경북,3,7,3,7,7,7,3,3,4,3,4,3,여자,30대
6537,경북,2,8,1,8,7,8,4,3,4,4,4,3,남자,19~29세
6538,경북,2,7,3,7,7,7,3,3,3,3,5,2,남자,50대
6539,경북,3,2,3,3,5,6,2,2,2,3,5,3,남자,30대
6540,경북,2,7,3,6,7,6,3,3,3,3,5,4,남자,30대
6541,경북,2,9,2,9,3,9,3,4,3,3,5,4,남자,40대
6542,경북,3,0,3,2,0,2,2,2,3,2,2,3,남자,50대
6543,경북,1,7,1,7,8,8,3,3,2,4,5,4,남자,50대
6544,경북,2,7,3,7,3,6,3,3,4,3,5,3,여자,60~69세
6545,경북,2,7,3,7,3,7,3,4,4,4,5,4,남자,40대
6546,경북,2,5,2,5,4,5,2,3,3,3,5,4,여자,40대
6547,경북,1,5,2,5,3,6,3,3,4,4,4,3,남자,60~69세
6548,경북,2,6,2,6,6,6,3,3,3,4,6,3,남자,40대
6549,경북,1,7,1,8,7,7,4,4,4,4,5,3,남자,50대
6550,경북,2,7,3,8,4,7,4,4,3,3,5,3,남자,40대
6551,경북,2,7,3,7,4,6,3,4,3,3,6,4,남자,30대
6552,경북,1,5,2,5,6,5,3,4,4,3,7,3,남자,50대
6553,경북,1,7,2,8,6,7,4,3,3,4,5,3,여자,40대
6554,경북,2,7,2,6,4,6,3,3,4,3,5,3,여자,19~29세
6555,경북,2,7,2,7,6,6,4,4,3,3,5,3,남자,19~29세
6556,경북,2,6,2,5,5,6,3,3,3,3,5,3,여자,50대
6557,경북,2,7,3,7,7,7,3,4,4,3,5,3,남자,60~69세
6558,경북,2,7,3,8,6,7,3,3,3,3,5,3,여자,50대
6559,경북,1,4,3,4,6,4,2,2,4,3,5,3,여자,40대
6560,경북,1,7,3,8,6,7,4,4,4,3,5,3,남자,40대
6561,경북,1,7,1,7,6,6,3,4,4,3,4,4,남자,50대
6562,경북,3,5,3,5,6,5,2,2,3,3,4,3,여자,50대
6563,경북,2,5,3,6,5,5,2,3,3,3,7,3,여자,60~69세
6564,경북,2,5,3,5,5,5,3,3,3,3,5,3,남자,60~69세
6565,경북,2,8,2,7,5,6,4,3,3,3,7,4,여자,50대
6566,경북,3,7,2,8,8,8,4,4,3,4,6,4,남자,19~29세
6567,경북,2,3,2,5,5,6,2,3,3,4,3,3,남자,60~69세
6568,경북,3,7,3,7,4,5,3,3,4,3,5,3,여자,30대
6569,경북,3,5,3,5,6,6,3,3,3,3,6,3,여자,60~69세
6570,경북,2,7,2,6,2,8,3,3,4,4,5,4,남자,40대
6571,경북,1,5,2,5,3,5,3,3,4,4,4,3,남자,50대
6572,경북,1,8,1,8,9,9,3,3,4,4,5,5,남자,50대
6573,경북,1,8,1,9,1,8,3,3,3,4,2,5,여자,30대
6574,경북,1,8,1,8,6,7,4,3,3,4,5,3,여자,30대
6575,경북,1,8,1,8,6,7,4,3,3,4,5,3,남자,40대
6576,경북,1,2,1,5,6,7,3,3,3,3,5,3,남자,19~29세
6577,경북,1,5,1,4,0,4,2,4,4,4,3,4,남자,50대
6578,경북,1,7,1,5,5,5,3,4,4,4,5,3,남자,19~29세
6579,경북,1,5,1,7,4,10,3,3,4,4,5,4,남자,19~29세
6580,경북,2,6,2,6,6,5,3,4,3,3,5,4,남자,40대
6581,경북,2,5,1,7,2,7,3,3,2,3,6,3,여자,30대
6582,경북,2,5,2,5,5,5,4,3,2,4,6,2,남자,30대
6583,경북,1,5,2,8,5,5,4,4,3,4,5,3,여자,30대
6584,경북,2,6,2,5,2,6,2,3,2,3,5,3,여자,30대
6585,경북,1,8,1,8,6,6,4,3,4,4,3,3,남자,40대
6586,경북,1,7,1,7,5,6,3,3,3,4,4,4,여자,50대
6587,경북,1,6,1,7,6,6,3,3,4,4,5,3,남자,30대
6588,경북,1,5,2,7,3,8,3,3,3,4,5,3,여자,40대
6589,경북,1,5,1,8,5,5,3,3,2,4,5,4,남자,30대
6590,경북,1,5,1,5,4,5,3,3,2,4,7,4,여자,30대
6591,경북,1,5,2,5,5,5,2,2,3,3,5,3,남자,30대
6592,경북,1,7,1,7,8,9,3,3,3,4,7,4,여자,30대
6593,경북,1,8,2,9,5,8,3,3,4,4,6,2,여자,40대
6594,경북,2,5,2,5,0,5,2,3,3,4,0,5,남자,40대
6595,경북,1,7,1,2,0,10,2,3,3,4,5,3,남자,50대
6596,경북,1,5,1,5,3,5,1,3,3,4,2,3,남자,30대
6597,경북,2,5,3,5,3,5,2,3,3,4,2,3,여자,30대
6598,경북,2,4,3,7,5,4,2,3,3,3,7,3,여자,30대
6599,경북,1,5,2,8,3,4,2,3,3,4,5,4,남자,30대
6600,경북,1,9,1,6,9,9,4,3,4,4,6,4,여자,19~29세
6601,경북,1,7,2,6,5,8,3,3,3,4,5,3,남자,30대
6602,경북,3,5,3,5,5,5,3,3,3,3,4,3,여자,30대
6603,경북,2,5,2,5,0,0,2,3,2,4,5,3,남자,30대
6604,경북,4,5,4,5,5,5,2,2,2,3,5,3,여자,30대
6605,경북,1,5,2,5,5,5,3,2,3,4,5,3,남자,30대
6606,경북,1,5,2,5,4,3,3,3,3,4,5,3,남자,30대
6607,경북,1,3,3,10,3,3,2,3,3,4,3,3,여자,30대
6608,경북,1,5,2,5,2,5,2,3,3,3,5,3,여자,40대
6609,경북,1,6,2,6,5,5,3,3,3,3,5,3,남자,50대
6610,경북,2,5,3,5,5,7,3,3,4,4,3,3,남자,30대
6611,경북,1,8,1,10,7,10,3,3,2,4,4,3,여자,30대
6612,경북,1,5,1,6,8,8,2,3,3,4,4,3,남자,30대
6613,경북,1,8,1,9,5,9,3,3,4,4,7,4,남자,30대
6614,경북,1,10,1,10,8,8,3,4,4,4,8,5,여자,19~29세
6615,경북,1,8,1,8,5,8,3,3,4,4,6,4,남자,30대
6616,경북,2,5,2,5,5,3,4,3,3,4,5,3,남자,30대
6617,경북,1,5,1,5,4,7,2,3,2,4,4,4,남자,60~69세
6618,경북,1,5,1,5,5,8,2,3,2,4,5,4,남자,50대
6619,경북,1,5,1,9,5,4,2,3,2,4,5,4,여자,40대
6620,경북,1,5,1,6,6,5,2,3,3,4,4,4,남자,19~29세
6621,경북,1,3,1,5,1,8,3,3,2,4,3,2,남자,60~69세
6622,경북,1,5,1,8,5,5,3,3,2,3,5,4,남자,50대
6623,경북,2,6,2,7,4,6,3,3,3,3,5,3,남자,50대
6624,경북,1,5,1,2,2,9,3,4,3,4,0,4,여자,19~29세
6625,경북,1,2,2,3,1,3,2,4,2,4,0,3,남자,19~29세
6626,경북,1,5,1,8,5,8,2,3,2,4,5,4,남자,60~69세
6627,경북,1,6,1,7,5,7,3,3,2,4,4,4,여자,60~69세
6628,경북,3,1,3,5,0,8,3,4,2,4,5,4,남자,60~69세
6629,경북,1,4,2,8,5,5,3,4,2,4,5,4,여자,50대
6630,경북,2,5,2,7,3,8,2,3,3,3,4,3,남자,50대
6631,경북,1,6,1,6,5,3,3,3,3,2,4,4,남자,19~29세
6632,경북,1,5,1,7,5,6,2,3,2,4,5,3,남자,60~69세
6633,경북,1,5,1,5,3,7,2,3,2,4,5,2,여자,60~69세
6634,경북,1,3,3,7,3,8,2,3,2,4,4,2,남자,50대
6635,경북,1,5,2,5,5,5,3,3,3,4,4,4,여자,50대
6636,경북,1,7,1,7,3,7,3,3,2,4,2,3,남자,19~29세
6637,경북,2,6,2,5,5,5,3,3,4,4,5,5,남자,19~29세
6638,경북,2,5,2,5,1,5,2,2,3,3,3,3,여자,19~29세
6639,경북,2,7,2,9,5,6,3,3,4,4,6,4,남자,40대
6640,경북,1,6,2,7,4,7,3,4,4,4,6,4,여자,40대
6641,경북,2,7,3,8,4,7,3,3,4,4,6,4,남자,40대
6642,경북,1,7,2,7,5,5,3,3,2,4,5,4,여자,19~29세
6643,경북,2,7,2,8,5,6,3,2,4,4,5,3,남자,19~29세
6644,경북,2,5,3,6,6,6,3,4,3,4,5,3,남자,30대
6645,경북,2,5,2,6,5,6,4,2,4,4,5,4,여자,30대
6646,경북,2,7,3,8,5,6,2,3,3,3,3,3,여자,50대
6647,경북,2,7,2,8,6,8,2,3,4,4,5,4,남자,60~69세
6648,경북,2,5,2,6,6,7,3,3,3,4,6,3,여자,40대
6649,경북,2,2,3,7,3,7,4,3,4,4,6,3,여자,50대
6650,경북,3,5,2,7,4,7,3,4,3,4,5,4,여자,30대
6651,경북,2,5,2,6,5,5,2,3,3,4,6,3,남자,50대
6652,경북,1,5,2,7,5,4,3,3,3,4,5,2,여자,50대
6653,경북,2,8,3,8,5,10,2,3,4,4,3,3,남자,30대
6654,경북,2,5,3,5,7,8,3,3,2,4,5,4,남자,30대
6655,경북,1,4,2,6,3,7,2,3,4,4,3,3,남자,50대
6656,경북,2,5,2,6,7,4,3,4,4,4,5,3,여자,60~69세
6657,경북,2,6,2,6,8,7,4,4,4,4,3,4,여자,60~69세
6658,경북,1,5,2,6,6,6,3,3,4,4,4,4,남자,60~69세
6659,경북,2,5,3,5,7,5,3,3,3,4,5,4,남자,60~69세
6660,경북,1,5,2,5,8,3,3,3,4,4,5,4,여자,60~69세
6661,경북,1,8,1,8,0,5,2,4,4,4,5,4,남자,60~69세
6662,경북,1,8,1,4,7,3,3,3,3,4,3,4,여자,60~69세
6663,경북,1,7,1,7,8,6,3,3,4,4,5,4,남자,40대
6664,경북,2,7,2,5,5,5,3,3,4,4,5,4,여자,40대
6665,경북,2,5,2,7,6,6,3,4,4,4,5,4,남자,60~69세
6666,경북,1,5,2,3,5,3,3,4,4,4,5,4,여자,60~69세
6667,경북,2,9,2,5,8,4,3,3,4,4,7,4,여자,60~69세
6668,경북,1,10,4,10,0,10,4,4,4,4,0,5,남자,50대
6669,경북,2,3,3,6,7,7,1,3,3,3,3,3,남자,40대
6670,경북,2,1,3,1,5,10,3,3,4,4,1,3,여자,40대
6671,경북,1,7,1,8,5,5,3,4,3,4,5,3,남자,40대
6672,경북,1,8,3,5,1,7,3,4,4,3,6,4,남자,40대
6673,경북,3,8,2,8,5,7,1,3,4,3,3,5,남자,40대
6674,경북,1,10,3,10,5,9,3,4,3,4,1,5,여자,50대
6675,경북,1,8,2,7,5,9,3,4,4,4,5,4,남자,30대
6676,경북,1,6,3,6,8,7,2,2,3,4,3,3,여자,30대
6677,경북,1,5,2,5,6,6,3,3,3,4,5,3,남자,40대
6678,경북,1,6,2,6,4,6,3,3,3,3,6,3,여자,40대
6679,경북,3,5,3,5,6,4,3,3,3,3,5,3,여자,19~29세
6680,경북,1,9,2,8,5,8,3,3,4,4,7,4,여자,60~69세
6681,경북,1,10,1,8,5,9,4,4,4,4,5,5,여자,50대
6682,경북,1,8,2,7,6,7,4,3,3,4,8,4,남자,50대
6683,경북,1,5,2,5,4,5,3,3,3,4,4,3,여자,30대
6684,경북,1,4,2,5,6,8,3,3,3,2,3,4,남자,30대
6685,경북,1,5,3,5,3,6,3,3,4,3,2,3,여자,50대
6686,경북,1,7,2,7,1,6,3,4,4,4,5,3,여자,19~29세
6687,경북,1,9,2,9,5,7,4,3,4,4,7,4,여자,19~29세
6688,경북,1,9,2,7,9,9,3,4,3,3,4,3,남자,50대
6689,경북,1,10,1,10,8,10,3,3,3,3,5,5,남자,19~29세
6690,경북,1,7,1,8,4,5,4,4,3,2,7,5,남자,19~29세
6691,경북,1,6,1,7,1,4,4,3,3,2,3,2,여자,50대
6692,경북,1,8,2,5,5,7,4,4,2,4,5,4,남자,30대
6693,경북,1,7,2,8,5,8,3,3,3,4,3,4,여자,40대
6694,경북,3,3,2,5,3,3,3,3,3,4,2,3,여자,19~29세
6695,경북,1,9,3,0,0,10,4,4,1,4,0,2,남자,19~29세
6696,경북,1,9,1,8,6,8,4,4,3,4,5,4,남자,60~69세
6697,경북,1,9,1,7,5,6,4,4,4,4,5,3,여자,50대
6698,경북,1,4,2,6,4,6,3,3,3,4,6,3,남자,50대
6699,경북,1,8,1,6,2,6,4,3,4,3,7,4,남자,60~69세
6700,경북,2,8,2,8,5,7,3,3,4,3,5,4,여자,50대
6701,경북,1,6,2,6,2,8,3,3,4,4,7,3,여자,60~69세
6702,경북,1,6,2,7,9,7,3,3,3,3,5,3,남자,50대
6703,경북,1,7,2,7,5,6,3,3,3,4,6,3,여자,50대
6704,경북,1,6,3,6,3,7,2,3,2,4,5,4,남자,40대
6705,경북,1,8,2,8,6,8,3,4,3,4,8,4,여자,60~69세
6706,경북,1,7,2,7,5,7,2,3,3,3,6,4,남자,60~69세
6707,경북,1,7,2,6,5,6,2,3,3,4,7,4,남자,50대
6708,경북,1,5,2,6,5,7,3,2,3,3,4,2,여자,60~69세
6709,경북,2,10,3,10,6,7,2,4,4,3,5,4,남자,30대
6710,경북,1,10,1,5,9,8,3,3,4,4,5,4,여자,40대
6711,경북,1,8,1,8,1,10,4,3,4,3,0,4,여자,50대
6712,경북,1,9,2,8,7,7,3,3,3,3,7,4,여자,40대
6713,경북,3,1,3,1,1,1,3,3,4,4,5,3,남자,40대
6714,경북,2,5,2,8,5,10,3,3,3,3,5,5,여자,19~29세
6715,경북,2,5,3,7,6,10,2,4,3,3,2,5,여자,19~29세
6716,경북,2,7,2,7,8,8,4,3,3,3,4,5,남자,19~29세
6717,경북,4,5,4,5,9,1,3,3,2,3,1,5,남자,30대
6718,경북,2,5,3,7,10,10,4,4,4,4,5,5,남자,19~29세
6719,경북,1,5,2,7,6,10,3,4,3,4,3,5,남자,19~29세
6720,경북,2,5,2,5,5,9,2,3,3,3,5,5,남자,40대
6721,경북,1,1,1,9,9,7,3,3,4,4,8,5,여자,40대
6722,경북,1,10,1,8,0,10,2,3,4,4,5,4,여자,50대
6723,경북,1,5,3,5,3,9,3,3,3,4,5,2,여자,50대
6724,경북,1,9,2,9,5,9,3,3,3,4,4,3,남자,19~29세
6725,경북,2,7,2,5,6,5,3,3,3,4,6,4,남자,50대
6726,경북,2,5,2,5,3,4,2,3,3,4,2,3,여자,19~29세
6727,경북,2,3,2,8,7,9,3,3,4,4,4,4,남자,40대
6728,경북,1,9,1,5,8,9,3,4,4,4,7,5,남자,50대
6729,경북,2,6,3,7,4,6,3,2,2,4,5,4,여자,50대
6730,경북,1,4,2,4,5,5,3,3,3,4,3,5,남자,19~29세
6731,경북,1,5,1,8,5,10,3,4,3,3,5,5,여자,19~29세
6732,경북,1,6,1,6,6,8,3,3,4,3,9,5,여자,30대
6733,경북,2,1,2,8,5,8,3,4,4,4,5,5,여자,40대
6734,경북,1,6,1,6,6,6,2,4,4,4,5,5,남자,50대
6735,경북,1,5,1,9,3,7,3,4,4,4,5,5,남자,19~29세
6736,경북,2,5,2,6,3,9,3,3,3,4,6,5,여자,30대
6737,경북,1,5,1,6,5,5,3,4,3,4,5,4,남자,60~69세
6738,경북,2,5,3,7,1,2,3,4,3,4,0,4,남자,19~29세
6739,경북,1,8,1,9,3,9,3,3,3,4,7,3,여자,50대
6740,경북,1,9,3,10,1,7,3,2,4,4,5,5,남자,40대
6741,경북,3,2,4,5,3,1,3,4,4,3,3,2,여자,30대
6742,경북,1,6,1,10,0,6,3,3,4,4,3,4,여자,19~29세
6743,경북,2,6,2,6,5,8,2,3,4,4,7,4,남자,50대
6744,경북,1,8,2,9,6,5,3,3,2,4,2,4,여자,19~29세
6745,경북,2,5,3,6,6,8,3,3,3,4,4,3,여자,30대
6746,경북,2,5,3,7,7,10,3,3,4,4,5,4,남자,19~29세
6747,경북,2,5,2,6,7,7,2,3,2,3,6,4,남자,40대
6748,경북,1,8,1,8,8,8,3,3,2,4,7,4,여자,40대
6749,경북,2,6,3,6,2,6,3,3,3,4,4,4,여자,60~69세
6750,경북,1,7,2,7,8,8,3,4,3,3,4,4,남자,30대
6751,경북,2,7,2,7,7,7,3,3,2,3,5,4,여자,30대
6752,경북,2,7,2,6,8,7,3,3,3,3,5,3,남자,60~69세
6753,경북,2,7,2,7,7,7,3,3,3,4,5,4,여자,50대
6754,경북,1,7,3,6,8,8,3,3,2,3,6,3,남자,50대
6755,경북,2,8,3,8,8,7,3,3,3,3,6,3,여자,60~69세
6756,경북,2,5,3,5,6,5,2,2,3,3,4,4,여자,60~69세
6757,경북,1,7,1,7,8,8,3,3,2,3,4,3,남자,40대
6758,경북,1,8,1,7,8,8,3,4,3,3,7,4,남자,40대
6759,경북,2,7,1,8,7,7,3,3,3,4,6,5,남자,19~29세
6760,경북,2,5,2,4,3,6,2,2,4,3,6,3,여자,40대
6761,경북,1,8,3,7,8,8,3,3,3,4,6,4,남자,40대
6762,경북,2,3,4,3,7,4,2,4,2,3,2,4,여자,30대
6763,경북,1,8,1,6,4,5,3,3,4,4,3,4,여자,50대
6764,경북,1,6,1,6,2,5,3,3,3,4,6,4,남자,50대
6765,경북,2,5,2,7,3,3,2,2,4,4,5,3,남자,40대
6766,경북,1,5,1,8,3,9,2,4,4,3,8,4,남자,50대
6767,경북,1,6,2,6,4,6,4,4,3,4,2,5,남자,50대
6768,경북,3,9,3,8,5,6,3,3,3,3,6,3,남자,30대
6769,경북,2,8,3,8,7,7,3,3,3,3,5,3,남자,40대
6770,경북,2,5,3,5,8,5,2,3,3,3,3,3,남자,60~69세
6771,경북,2,8,3,5,6,5,2,3,3,3,3,4,남자,50대
6772,경북,2,6,3,5,6,3,2,3,3,3,5,3,여자,50대
6773,경북,2,7,3,6,8,5,3,3,3,3,3,3,여자,50대
6774,경북,3,5,3,5,8,5,2,3,3,3,5,3,남자,40대
6775,경북,2,7,3,7,6,9,3,3,3,3,5,3,여자,50대
6776,경북,2,6,3,6,8,7,3,3,3,3,5,3,남자,19~29세
6777,경북,2,3,3,5,9,4,2,3,3,3,5,4,남자,19~29세
6778,경북,2,5,3,5,8,8,3,3,3,3,4,4,남자,30대
6779,경북,2,6,2,8,5,7,1,2,4,3,3,3,남자,40대
6780,경북,1,9,2,7,5,8,3,3,2,4,1,3,여자,40대
6781,경북,2,5,1,5,4,5,3,3,4,4,7,3,여자,19~29세
6782,경북,1,8,2,8,8,9,3,3,4,3,3,4,남자,50대
6783,경북,3,7,3,8,5,7,3,4,3,3,5,3,남자,40대
6784,경북,1,5,2,8,5,8,3,3,4,4,5,4,남자,50대
6785,경북,1,5,1,7,5,5,3,4,4,4,5,5,여자,60~69세
6786,경북,1,8,2,8,8,10,3,3,3,3,5,5,남자,60~69세
6787,경북,1,7,2,5,5,9,3,3,3,4,5,5,여자,50대
6788,경북,2,7,2,5,8,9,3,3,3,3,5,2,남자,60~69세
6789,경북,1,5,2,5,7,10,3,3,3,3,5,5,남자,60~69세
6790,경북,1,6,2,6,6,10,3,3,4,4,5,5,여자,60~69세
6791,경북,1,7,2,8,5,10,3,4,3,4,0,3,남자,60~69세
6792,경북,1,6,2,7,5,9,3,4,3,4,2,4,여자,60~69세
6793,경북,1,5,2,5,5,9,3,3,3,4,5,4,여자,60~69세
6794,경북,2,9,3,8,3,10,3,3,4,4,2,5,남자,60~69세
6795,경북,1,5,2,5,5,10,3,4,4,4,5,5,여자,60~69세
6796,경북,2,5,2,5,6,9,3,4,3,3,5,3,여자,60~69세
6797,경북,1,7,2,7,2,10,3,3,3,4,5,5,남자,40대
6798,경북,1,9,1,8,3,9,4,3,4,4,8,4,남자,50대
6799,경북,1,8,1,9,4,10,3,4,4,4,5,3,여자,50대
6800,경북,2,5,2,7,5,8,3,4,3,4,5,5,남자,40대
6801,경북,1,5,1,7,7,5,3,3,4,3,5,4,여자,40대
6802,경북,1,7,1,7,7,5,3,3,3,3,5,4,여자,40대
6803,경북,2,7,2,7,5,9,3,3,3,3,5,4,여자,60~69세
6804,경북,4,0,4,5,0,5,3,4,4,4,3,2,여자,40대
6805,경북,1,7,1,4,7,5,3,3,4,4,5,2,여자,40대
6806,경북,1,4,2,5,3,5,2,3,4,3,5,3,여자,40대
6807,경북,1,6,2,5,5,7,2,4,4,3,6,3,여자,40대
6808,경북,1,2,2,6,5,6,2,2,2,3,4,2,남자,40대
6809,경북,1,8,1,8,8,9,3,3,4,4,6,4,남자,40대
6810,경북,1,6,1,6,5,6,3,3,3,4,5,3,여자,60~69세
6811,경북,1,5,2,5,5,7,2,3,3,3,5,3,남자,40대
6812,경북,1,8,1,5,4,6,3,3,3,3,5,5,남자,30대
6813,경북,1,5,1,5,6,7,3,3,2,3,5,3,남자,30대
6814,경북,1,7,1,6,6,7,3,3,3,3,5,3,남자,40대
6815,경북,1,7,1,6,6,7,3,4,4,4,5,3,남자,40대
6816,경북,1,5,1,5,4,5,2,3,4,4,5,3,여자,40대
6817,경북,1,5,1,5,4,6,3,3,3,4,5,4,여자,19~29세
6818,경북,3,0,2,9,0,8,1,4,3,3,2,3,여자,50대
6819,경북,3,5,2,7,4,6,3,3,3,4,5,3,여자,19~29세
6820,경북,1,5,1,5,5,7,3,3,3,4,5,3,여자,19~29세
6821,경북,1,5,3,8,3,4,4,4,4,4,5,4,여자,50대
6822,경북,1,5,2,5,3,5,3,4,4,3,5,2,여자,60~69세
6823,경북,1,8,1,8,3,9,4,4,4,4,6,4,남자,60~69세
6824,경북,1,8,1,8,3,5,4,3,4,4,7,4,여자,60~69세
6825,경북,1,3,1,8,1,7,2,4,4,3,5,4,남자,40대
6826,경북,1,6,1,5,3,9,4,4,4,4,5,3,남자,60~69세
6827,경북,1,7,1,6,4,8,3,4,4,4,5,3,여자,60~69세
6828,경북,1,5,1,5,3,10,4,3,4,4,4,3,여자,60~69세
6829,경북,1,5,1,9,6,9,4,4,4,4,5,4,남자,60~69세
6830,경북,1,5,1,8,3,6,2,4,4,4,5,4,여자,50대
6831,경북,1,7,1,10,2,10,3,4,4,4,5,5,여자,19~29세
6832,경북,2,5,2,8,3,3,2,3,4,3,3,4,남자,19~29세
6833,경남,1,7,2,8,5,8,2,3,3,4,5,3,남자,40대
6834,경남,2,5,3,4,5,7,2,3,3,4,4,4,여자,60~69세
6835,경남,1,7,3,6,5,8,3,3,3,4,5,3,여자,50대
6836,경남,1,9,1,9,7,9,4,4,4,4,6,4,남자,60~69세
6837,경남,2,6,2,5,9,10,2,3,3,4,5,3,여자,60~69세
6838,경남,1,5,2,5,4,5,3,3,3,4,3,3,여자,60~69세
6839,경남,1,6,2,7,6,7,3,3,3,2,6,5,남자,40대
6840,경남,2,5,2,5,2,9,3,3,3,4,5,3,여자,60~69세
6841,경남,2,5,3,5,0,5,3,3,4,3,3,3,여자,40대
6842,경남,1,3,2,5,2,4,3,3,3,3,4,4,여자,60~69세
6843,경남,2,6,2,7,6,6,3,2,2,3,4,4,여자,40대
6844,경남,1,7,1,6,7,7,3,3,3,3,7,3,남자,40대
6845,경남,1,7,1,7,8,8,3,3,3,3,7,3,남자,40대
6846,경남,2,8,2,7,6,7,3,3,3,3,6,5,남자,19~29세
6847,경남,2,5,2,5,6,5,3,3,2,3,6,3,여자,50대
6848,경남,1,7,1,7,7,6,3,3,3,3,5,4,남자,19~29세
6849,경남,2,6,2,5,5,6,3,1,3,3,6,3,남자,19~29세
6850,경남,1,8,1,5,9,7,3,4,3,4,8,5,남자,19~29세
6851,경남,1,7,1,5,5,6,2,3,3,4,3,4,남자,19~29세
6852,경남,1,5,2,7,7,6,3,3,3,4,3,3,남자,19~29세
6853,경남,4,0,4,0,0,7,2,4,4,3,0,2,여자,30대
6854,경남,2,7,3,5,7,10,3,4,2,2,6,3,여자,60~69세
6855,경남,1,2,3,4,8,1,3,3,2,3,2,4,남자,19~29세
6856,경남,2,3,3,3,4,4,3,4,3,3,0,3,남자,19~29세
6857,경남,1,7,1,7,4,7,3,3,3,4,4,5,여자,19~29세
6858,경남,2,8,1,10,2,10,2,4,4,4,5,5,남자,19~29세
6859,경남,1,10,1,10,5,6,3,3,3,4,6,4,남자,19~29세
6860,경남,1,7,1,8,8,8,2,3,2,3,8,4,남자,50대
6861,경남,1,7,1,7,7,7,3,3,3,3,8,4,남자,40대
6862,경남,1,7,1,7,7,7,3,3,3,3,6,4,여자,30대
6863,경남,1,7,2,6,8,5,3,3,3,3,6,4,남자,40대
6864,경남,2,5,3,5,5,6,3,3,2,4,5,3,남자,30대
6865,경남,2,5,2,5,5,6,3,3,3,3,6,4,남자,50대
6866,경남,2,5,3,5,6,6,3,3,3,3,5,4,남자,40대
6867,경남,2,7,2,7,7,7,3,3,3,3,6,5,남자,19~29세
6868,경남,2,5,2,7,2,7,3,4,4,4,5,4,남자,50대
6869,경남,1,5,1,5,5,8,3,3,3,4,5,4,남자,19~29세
6870,경남,2,5,2,6,3,8,3,3,3,4,4,4,남자,50대
6871,경남,1,2,1,2,2,4,1,3,3,3,2,1,남자,50대
6872,경남,1,3,2,6,1,7,1,3,3,3,5,3,여자,50대
6873,경남,2,6,3,7,5,5,2,2,2,3,5,4,남자,19~29세
6874,경남,3,1,2,5,1,10,3,3,3,3,2,2,남자,60~69세
6875,경남,1,4,2,5,3,6,3,3,3,3,2,3,여자,60~69세
6876,경남,1,4,3,5,7,8,3,4,2,3,2,3,남자,40대
6877,경남,2,4,4,4,3,8,3,3,3,3,5,2,여자,60~69세
6878,경남,2,5,2,5,5,9,3,3,3,3,5,2,여자,60~69세
6879,경남,2,7,2,7,4,8,3,3,3,3,7,4,여자,60~69세
6880,경남,1,8,1,8,2,9,3,3,3,2,7,3,여자,50대
6881,경남,1,5,2,5,4,5,3,3,3,3,5,3,남자,60~69세
6882,경남,2,5,2,6,4,5,2,3,4,4,4,5,남자,40대
6883,경남,1,7,1,7,6,7,3,3,4,4,5,5,여자,19~29세
6884,경남,1,5,1,5,7,6,3,3,4,4,5,5,남자,19~29세
6885,경남,1,6,3,5,5,5,4,4,4,4,5,4,여자,50대
6886,경남,1,7,1,7,7,7,3,3,4,4,7,5,여자,19~29세
6887,경남,1,5,1,6,6,5,3,4,4,4,7,5,남자,50대
6888,경남,3,8,3,7,7,8,3,3,3,4,4,4,남자,19~29세
6889,경남,3,7,4,5,5,5,3,4,4,4,5,3,남자,30대
6890,경남,1,5,2,5,3,8,3,3,4,3,6,3,여자,60~69세
6891,경남,1,5,1,5,8,9,3,3,2,3,3,4,여자,50대
6892,경남,1,3,1,5,2,10,2,3,4,4,5,3,여자,60~69세
6893,경남,1,2,1,4,2,8,1,3,3,3,5,3,여자,60~69세
6894,경남,1,9,1,9,7,8,3,3,4,3,8,5,여자,50대
6895,경남,1,10,1,10,7,10,4,4,4,4,4,4,남자,19~29세
6896,경남,2,6,1,8,4,8,4,3,4,4,4,3,남자,30대
6897,경남,1,8,2,7,2,7,3,3,3,3,4,3,여자,60~69세
6898,경남,1,9,1,9,7,10,4,3,4,4,5,3,여자,40대
6899,경남,3,3,3,8,2,4,2,3,3,4,5,3,여자,50대
6900,경남,1,5,1,7,8,8,4,3,4,4,7,4,남자,50대
6901,경남,1,9,1,9,8,8,4,3,4,4,5,5,남자,19~29세
6902,경남,2,6,2,6,7,7,4,3,4,4,5,3,여자,40대
6903,경남,1,7,1,7,7,6,3,3,3,4,5,5,남자,19~29세
6904,경남,1,5,1,4,7,7,3,3,4,4,5,4,남자,30대
6905,경남,1,7,1,8,7,5,4,4,4,4,6,5,남자,19~29세
6906,경남,1,7,1,6,8,8,4,4,4,4,8,5,여자,30대
6907,경남,1,6,1,6,7,6,3,3,4,4,5,5,남자,40대
6908,경남,1,5,1,7,5,8,3,4,4,4,5,3,남자,50대
6909,경남,1,5,3,5,5,7,3,4,3,3,6,2,여자,60~69세
6910,경남,1,9,1,9,5,10,4,3,2,4,4,2,여자,50대
